N_Size,Run_ID,Fixed_Pct,Success,Duration,Iterations,Energy_Init,Energy_Final,Temp_Init,Temp_Final,Cooling_Rate,Restarts,Accepted,Rejected,Improved,Fixed_Count,Holes_Count,Active_Blocks,Steps_To_Best,Time_To_Best,Accept_Rate,Improve_Rate,Iter_Per_Sec
25,4,12,False,1.4905338287353516,2929687,355,9,1.0,0.49574745447714913,0.9999979519996505,1,254575,2675112,61590,258,367,25,2110000,1.0530498027801514,0.08689494816340448,0.02102272358787816,1965528.687454013
25,2,12,False,1.507617473602295,2929687,341,15,1.0,0.49574745447714913,0.9999979519996505,1,258837,2670850,61864,262,363,25,935000,0.4376962184906006,0.08834971107835068,0.021116248937173152,1943256.1981387879
25,3,12,False,1.5175085067749023,2929687,350,11,1.0,0.49574745447714913,0.9999979519996505,1,257812,2671875,61696,252,373,25,845000,0.3924236297607422,0.08799984435197343,0.021058904927386442,1930590.1659993601
25,5,12,False,1.4941229820251465,2929687,360,16,1.0,0.49574745447714913,0.9999979519996505,1,255392,2674295,61568,259,366,25,820000,0.35202646255493164,0.08717381754433152,0.021015214253263234,1960807.1325086495
25,7,12,False,1.4846701622009277,2929687,351,10,1.0,0.49574745447714913,0.9999979519996505,1,255080,2674607,61840,257,368,25,940000,0.39483642578125,0.0870673215261562,0.02110805693577505,1973291.4923385596
25,9,12,False,1.7460706233978271,2929687,352,14,1.0,0.49574745447714913,0.9999979519996505,1,257631,2672056,62366,256,369,25,925000,0.5312683582305908,0.08793806300809609,0.02128759829975011,1677874.28569119
25,10,12,False,1.7609753608703613,2929687,348,17,1.0,0.49574745447714913,0.9999979519996505,1,259502,2670185,61795,266,359,25,905000,0.5200355052947998,0.08857669778375642,0.02109269693315361,1663672.9082637497
25,8,12,False,1.8141589164733887,2929687,334,11,1.0,0.49574745447714913,0.9999979519996505,1,254592,2675095,61875,273,352,25,745000,0.454578161239624,0.08690075083106147,0.021120003604480617,1614900.973336519
25,1,13,False,1.5878779888153076,2929687,350,13,1.0,0.49574745447714913,0.9999979519996505,1,255645,2674042,62242,262,363,25,965000,0.541623592376709,0.08726017489240318,0.02124527295919325,1845032.8177833087
25,4,13,False,1.6125621795654297,2929687,347,10,1.0,0.49574745447714913,0.9999979519996505,1,254271,2675416,62207,257,368,25,1065000,0.5587203502655029,0.08679118281236187,0.021233326290487686,1816790.0978488303
25,2,13,False,1.6683204174041748,2929687,341,10,1.0,0.49574745447714913,0.9999979519996505,1,255249,2674438,61808,261,364,25,1090000,0.6284706592559814,0.08712500686933451,0.021097134267244248,1756069.7390243837
25,7,13,False,1.5844001770019531,2929687,338,13,1.0,0.49574745447714913,0.9999979519996505,1,258599,2671088,62409,265,360,25,1165000,0.5890042781829834,0.08826847373115285,0.021302275635588376,1849082.7270315236
25,6,13,False,1.6244590282440186,2929687,317,10,1.0,0.49574745447714913,0.9999979519996505,1,256556,2673131,61797,265,360,25,845000,0.45907092094421387,0.08757112961213945,0.021093379599936787,1803484.6980209071
25,3,13,False,1.6675777435302734,2929687,346,10,1.0,0.49574745447714913,0.9999979519996505,1,256023,2673664,61813,263,362,25,1245000,0.6838328838348389,0.08738919891442327,0.021098840934202185,1756851.8237703466
25,5,13,False,1.6755263805389404,2929687,344,8,1.0,0.49574745447714913,0.9999979519996505,1,257350,2672337,62001,260,365,25,1030000,0.5628118515014648,0.08784214832505999,0.02116301161182065,1748517.3817780495
25,9,13,False,1.7415354251861572,2929687,347,8,1.0,0.49574745447714913,0.9999979519996505,1,257425,2672262,61866,267,358,25,1915000,1.1373400688171387,0.08786774832942905,0.021116931603956328,1682243.701523808
25,10,13,False,1.8188385963439941,2929687,347,9,1.0,0.49574745447714913,0.9999979519996505,1,254070,2675617,61661,256,369,25,1240000,0.7823455333709717,0.08672257480065276,0.021046958258680876,1610746.0034600634
25,8,13,False,1.8840155601501465,2929687,341,15,1.0,0.49574745447714913,0.9999979519996505,1,258990,2670697,62292,264,361,25,1215000,0.8141067028045654,0.08840193508726359,0.02126233962877263,1555022.7195398104
25,1,14,False,1.54665207862854,2929687,341,12,1.0,0.49574745447714913,0.9999979519996505,1,257640,2672047,62181,263,362,25,2290000,1.1848509311676025,0.08794113500862037,0.02122445162230641,1894212.047093252
25,2,14,False,1.5006721019744873,2929687,370,14,1.0,0.49574745447714913,0.9999979519996505,1,253120,2676567,61640,267,358,25,1005000,0.5324058532714844,0.08639830807864458,0.021039790257457537,1952249.9259800373
25,4,14,False,1.4810917377471924,2929687,350,17,1.0,0.49574745447714913,0.9999979519996505,1,258568,2671119,61657,267,358,25,1030000,0.5682425498962402,0.08825789239601363,0.021045592925114525,1978059.1068965024
25,5,14,False,1.494260311126709,2929687,349,13,1.0,0.49574745447714913,0.9999979519996505,1,260712,2668975,62502,256,369,25,935000,0.4928016662597656,0.08898971118757737,0.02133401964100602,1960626.925700077
25,6,14,False,1.513075828552246,2929687,360,19,1.0,0.49574745447714913,0.9999979519996505,1,257032,2672655,61612,276,349,25,850000,0.4550180435180664,0.08773360430653514,0.021030232922493085,1936245.9862987883
25,3,14,False,1.5807695388793945,2929687,341,12,1.0,0.49574745447714913,0.9999979519996505,1,254284,2675403,61636,264,361,25,1060000,0.5708630084991455,0.0867956201464525,0.021038424923891186,1853329.6144337722
25,7,14,False,1.5576725006103516,2929687,349,13,1.0,0.49574745447714913,0.9999979519996505,1,257632,2672055,62256,273,352,25,1095000,0.5716910362243652,0.08793840434148767,0.021250051626675478,1880810.631793297
25,8,14,False,1.8417809009552002,2929687,342,15,1.0,0.49574745447714913,0.9999979519996505,1,253254,2676433,61584,276,349,25,695000,0.42466092109680176,0.08644404675311732,0.021020675587528632,1590681.6052227388
25,9,14,False,1.8071775436401367,2929687,354,15,1.0,0.49574745447714913,0.9999979519996505,1,257108,2672579,61317,268,357,25,895000,0.5313529968261719,0.08775954564429579,0.020929539571974753,1621139.5556071543
25,10,14,False,1.7940080165863037,2929687,344,9,1.0,0.49574745447714913,0.9999979519996505,1,252797,2676890,61610,269,356,25,1150000,0.701791524887085,0.0862880573931618,0.02102955025570991,1633040.0828278922
25,3,15,False,1.3873655796051025,2929687,349,12,1.0,0.49574745447714913,0.9999979519996505,1,258599,2671088,61945,266,359,25,850000,0.4613339900970459,0.08826847373115285,0.021143896941891744,2111690.705800775
25,1,15,False,1.4658098220825195,2929687,355,10,1.0,0.49574745447714913,0.9999979519996505,1,255216,2674471,61546,267,358,25,800000,0.4430403709411621,0.08711374286741212,0.021007704918648305,1998681.5177958808
25,2,15,False,1.4331049919128418,2929687,330,15,1.0,0.49574745447714913,0.9999979519996505,1,257892,2671795,61936,274,351,25,970000,0.5247323513031006,0.08802715102330044,0.021140824941367455,2044293.3466372134
25,5,15,False,1.4118602275848389,2929687,326,12,1.0,0.49574745447714913,0.9999979519996505,1,258272,2671415,62061,270,355,25,825000,0.4576592445373535,0.08815685771210371,0.0211834916153159,2075054.557639598
25,4,15,False,1.488910436630249,2929687,352,6,1.0,0.49574745447714913,0.9999979519996505,1,253293,2676394,62058,262,363,25,980000,0.5586493015289307,0.08645735875538922,0.02118246761514114,1967671.7470196285
25,7,15,False,1.4967031478881836,2929687,353,13,1.0,0.49574745447714913,0.9999979519996505,1,254920,2674767,62285,265,360,25,810000,0.4290130138397217,0.0870127081835022,0.021259950295031516,1957426.898001602
25,6,15,False,1.546748399734497,2929687,333,14,1.0,0.49574745447714913,0.9999979519996505,1,261427,2668260,62289,262,363,25,1640000,0.8659288883209229,0.08923376456256249,0.021261315628597868,1894094.088284098
25,1,16,False,1.6255812644958496,2929687,343,18,1.0,0.49574745447714913,0.9999979519996505,1,258871,2670816,62134,277,348,25,915000,0.5273363590240479,0.08836131641366467,0.021208408952901794,1802239.6443579828
25,2,16,False,1.6336479187011719,2929687,332,13,1.0,0.49574745447714913,0.9999979519996505,1,257197,2672490,61930,278,347,25,1360000,0.7541024684906006,0.08778992431614709,0.02113877694101793,1793340.5150904492
25,3,16,False,1.6261558532714844,2929687,359,13,1.0,0.49574745447714913,0.9999979519996505,1,252487,2677200,61485,275,350,25,985000,0.5760612487792969,0.08618224404176965,0.020986883581761463,1801602.837825221
25,8,15,False,1.8795154094696045,2929687,335,17,1.0,0.49574745447714913,0.9999979519996505,1,257623,2672064,61656,284,341,25,745000,0.4874601364135742,0.08793533234096339,0.02104525159172294,1558745.9327224947
25,4,16,False,1.6575772762298584,2929687,345,6,1.0,0.49574745447714913,0.9999979519996505,1,255226,2674461,61678,263,362,25,1615000,0.958406925201416,0.087117156201328,0.021052760926337864,1767451.2325986645
25,5,16,False,1.6814301013946533,2929687,345,11,1.0,0.49574745447714913,0.9999979519996505,1,256587,2673100,61784,269,356,25,1240000,0.7118015289306641,0.08758171094727867,0.021088942265846147,1742378.1087123316
25,9,15,False,1.959916114807129,2929687,345,12,1.0,0.49574745447714913,0.9999979519996505,1,256376,2673311,62055,277,348,25,1160000,0.8076064586639404,0.08750968960165369,0.021181443614966378,1494802.2407011557
25,10,15,False,1.9664859771728516,2929687,350,9,1.0,0.49574745447714913,0.9999979519996505,1,254086,2675601,61963,254,371,25,945000,0.6526541709899902,0.08672803613491817,0.02115004094294032,1489808.233574037
25,6,16,False,1.7092158794403076,2929687,350,15,1.0,0.49574745447714913,0.9999979519996505,1,261679,2668008,62242,263,362,25,885000,0.5400574207305908,0.08931978057724255,0.02124527295919325,1714053.230630728
25,7,16,False,1.7276296615600586,2929687,330,13,1.0,0.49574745447714913,0.9999979519996505,1,257086,2672601,61755,277,348,25,1975000,1.1578538417816162,0.08775203630968087,0.021079043597490108,1695784.1516534726
25,9,16,False,1.6624305248260498,2929687,365,6,1.0,0.49574745447714913,0.9999979519996505,1,251328,2678359,61532,269,356,25,1115000,0.6342442035675049,0.08578663864091966,0.02100292625116608,1762291.3897749507
25,8,16,False,1.6814274787902832,2929687,337,20,1.0,0.49574745447714913,0.9999979519996505,1,256038,2673649,61325,276,349,25,1180000,0.6301910877227783,0.0873943189152971,0.020932270239107455,1742380.826384369
25,10,16,False,1.6773900985717773,2929687,340,11,1.0,0.49574745447714913,0.9999979519996505,1,254759,2674928,61260,267,358,25,945000,0.497774600982666,0.0869577535074566,0.020910083568654262,1746574.6354974299
25,2,17,False,1.6385259628295898,2929687,339,16,1.0,0.49574745447714913,0.9999979519996505,1,256346,2673341,61572,271,354,25,1055000,0.5567090511322021,0.08749944959990606,0.021016579586829582,1788001.5736465286
25,3,17,False,1.644700527191162,2929687,382,17,1.0,0.49574745447714913,0.9999979519996505,1,258413,2671274,61825,268,357,25,950000,0.5086202621459961,0.08820498572031757,0.021102936934901236,1781289.025913643
25,6,17,False,1.6276979446411133,2929687,340,9,1.0,0.49574745447714913,0.9999979519996505,1,249987,2679700,61335,283,342,25,1075000,0.5874669551849365,0.08532891056280073,0.02093568357302333,1799895.9878553872
25,7,17,False,1.6704485416412354,2929687,333,14,1.0,0.49574745447714913,0.9999979519996505,1,255217,2674470,61350,276,349,25,1025000,0.5841794013977051,0.0871140842008037,0.020940803573897143,1753832.5347762872
25,1,17,False,2.0096967220306396,2929687,332,8,1.0,0.49574745447714913,0.9999979519996505,1,250714,2678973,61261,263,362,25,915000,0.6394345760345459,0.0855770599384849,0.02091042490204585,1457775.6772374008
25,5,17,False,1.9637181758880615,2929687,325,18,1.0,0.49574745447714913,0.9999979519996505,1,262653,2667034,61822,276,349,25,865000,0.5952463150024414,0.08965223930064883,0.021101912934726474,1491908.073150616
25,4,17,False,2.0140883922576904,2929687,329,14,1.0,0.49574745447714913,0.9999979519996505,1,260719,2668968,61898,275,350,25,2515000,1.6930506229400635,0.08899210052131849,0.021127854272487128,1454597.033209635
25,9,17,False,1.412405252456665,2929687,312,13,1.0,0.49574745447714913,0.9999979519996505,1,258493,2671194,62480,282,343,25,1205000,0.6104276180267334,0.08823229239164457,0.021326510306391093,2074253.8268703357
25,10,17,False,1.4504263401031494,2929687,361,15,1.0,0.49574745447714913,0.9999979519996505,1,255097,2674590,61599,270,355,25,1150000,0.6022317409515381,0.08707312419381319,0.021025795588402448,2019879.8925505246
25,1,18,False,1.42281174659729,2929687,348,11,1.0,0.49574745447714913,0.9999979519996505,1,255335,2674352,61411,272,353,25,1265000,0.6473016738891602,0.08715436154101104,0.020961624910783985,2059082.6629077678
25,8,17,False,1.56516432762146,2929687,346,15,1.0,0.49574745447714913,0.9999979519996505,1,253715,2675972,61437,261,364,25,955000,0.5423409938812256,0.08660140144663918,0.02097049957896526,1871807.9298754337
25,2,18,False,1.57515549659729,2929687,336,10,1.0,0.49574745447714913,0.9999979519996505,1,260558,2669129,62087,271,354,25,1605000,0.8355202674865723,0.08893714584527289,0.021192366283497178,1859935.1024891317
25,3,18,False,1.6069786548614502,2929687,333,16,1.0,0.49574745447714913,0.9999979519996505,1,258336,2671351,62019,278,347,25,1050000,0.5692996978759766,0.08817870304916532,0.021169155612869226,1823102.622512799
25,4,18,False,1.6741054058074951,2929687,350,10,1.0,0.49574745447714913,0.9999979519996505,1,254394,2675293,61508,286,339,25,1110000,0.6081976890563965,0.08683316681952714,0.020994734249767978,1750001.5171308059
25,5,18,False,1.9493379592895508,2929687,339,14,1.0,0.49574745447714913,0.9999979519996505,1,255674,2674013,61968,264,361,25,985000,0.6610093116760254,0.08727007356075922,0.02115174760989826,1502913.8411010802
25,6,18,False,1.9827287197113037,2929687,346,13,1.0,0.49574745447714913,0.9999979519996505,1,255415,2674272,61491,280,345,25,875000,0.6399006843566895,0.08718166821233804,0.02098893158211099,1477603.552555883
25,7,18,False,1.9850382804870605,2929687,349,17,1.0,0.49574745447714913,0.9999979519996505,1,255533,2674154,61493,273,352,25,935000,0.6592018604278564,0.08722194555254538,0.020989614248894166,1475884.3840941722
25,8,18,False,1.521332025527954,2929687,344,12,1.0,0.49574745447714913,0.9999979519996505,1,258240,2671447,61536,272,353,25,1125000,0.6714959144592285,0.08814593504357292,0.02100429158473243,1925738.0708746328
25,9,18,False,1.5192313194274902,2929687,341,20,1.0,0.49574745447714913,0.9999979519996505,1,256994,2672693,62322,274,351,25,910000,0.5565736293792725,0.08772063363765481,0.021272579630520257,1928400.8712406142
25,10,18,False,1.5219602584838867,2929687,365,17,1.0,0.49574745447714913,0.9999979519996505,1,260960,2668727,61939,271,354,25,850000,0.5036108493804932,0.0890743618686911,0.02114184894154222,1924943.1669907281
25,1,19,False,1.675607442855835,2929687,348,14,1.0,0.49574745447714913,0.9999979519996505,1,256504,2673183,61665,275,350,25,855000,0.5191941261291504,0.0875533802757769,0.021048323592247228,1748432.7922337016
25,2,19,False,1.6194746494293213,2929687,363,15,1.0,0.49574745447714913,0.9999979519996505,1,258472,2671215,61897,272,353,25,1375000,0.8185851573944092,0.08822512439042123,0.021127512939095542,1809035.418388536
25,3,19,False,1.5869181156158447,2929687,328,16,1.0,0.49574745447714913,0.9999979519996505,1,256037,2673650,61841,290,335,25,780000,0.4562504291534424,0.08739397758190551,0.021108398269166637,1846148.8158530844
25,4,19,False,1.593127965927124,2929687,341,11,1.0,0.49574745447714913,0.9999979519996505,1,251858,2677829,61506,271,354,25,935000,0.4879746437072754,0.08596754533846107,0.020994051582984802,1838952.7160770558
25,5,19,False,1.8349852561950684,2929687,348,13,1.0,0.49574745447714913,0.9999979519996505,1,254995,2674692,61539,276,349,25,920000,0.536099910736084,0.08703830818787127,0.021005315584907192,1596572.501119082
25,6,19,False,1.7912511825561523,2929687,344,18,1.0,0.49574745447714913,0.9999979519996505,1,259644,2670043,62107,262,363,25,1210000,0.7074863910675049,0.08862516712536185,0.02119919295132893,1635553.4212791286
25,7,19,False,1.9160079956054688,2929687,350,10,1.0,0.49574745447714913,0.9999979519996505,1,255438,2674249,61740,285,340,25,980000,0.6059422492980957,0.08718951888034455,0.021073923596616292,1529057.8153742012
25,8,19,False,1.692934513092041,2929687,340,13,1.0,0.49574745447714913,0.9999979519996505,1,257501,2672186,62351,281,344,25,1340000,0.7709317207336426,0.0878936896671897,0.021282478298876296,1730537.7008642268
25,9,19,False,1.6772992610931396,2929687,327,16,1.0,0.49574745447714913,0.9999979519996505,1,255834,2673853,61254,281,344,25,925000,0.4988234043121338,0.08732468690341323,0.02090803556830474,1746669.2247217987
25,10,19,False,1.7248334884643555,2929687,333,13,1.0,0.49574745447714913,0.9999979519996505,1,256443,2673244,61841,284,341,25,935000,0.5491917133331299,0.08753255893889006,0.021108398269166637,1698533.2321025047
25,1,20,False,1.7123663425445557,2929687,337,8,1.0,0.49574745447714913,0.9999979519996505,1,254041,2675646,61791,282,343,25,1045000,0.6019978523254395,0.08671267613229673,0.02109133159958726,1710899.663939038
25,2,20,False,1.655308723449707,2929687,338,9,1.0,0.49574745447714913,0.9999979519996505,1,254317,2675370,61787,276,349,25,1290000,0.7046480178833008,0.0868068841483749,0.02108996626602091,1769873.4734475724
25,3,20,False,1.6424453258514404,2929687,337,9,1.0,0.49574745447714913,0.9999979519996505,1,256479,2673208,61918,279,346,25,855000,0.49350428581237793,0.08754484694098721,0.02113468094031888,1783734.8701280246
25,4,20,False,1.6506609916687012,2929687,353,14,1.0,0.49574745447714913,0.9999979519996505,1,256495,2673192,61463,277,348,25,2410000,1.3743305206298828,0.0875503082752526,0.020979374247146538,1774856.8693310516
25,5,20,False,1.8931732177734375,2929687,350,14,1.0,0.49574745447714913,0.9999979519996505,1,255519,2674168,61571,274,351,25,900000,0.6113183498382568,0.08721716688506315,0.021016238253437996,1547500.7635305591
25,8,20,False,1.5133049488067627,2929687,330,17,1.0,0.49574745447714913,0.9999979519996505,1,260374,2669313,61827,282,343,25,1020000,0.5121068954467773,0.08887434050122078,0.02110361960168441,1935952.831126371
25,6,20,False,1.9116241931915283,2929687,346,15,1.0,0.49574745447714913,0.9999979519996505,1,257421,2672266,61683,260,365,25,950000,0.6112306118011475,0.0878663829958627,0.0210544675932958,1532564.3033993924
25,10,20,False,1.5250706672668457,2929687,329,13,1.0,0.49574745447714913,0.9999979519996505,1,255001,2674686,61547,287,338,25,725000,0.3389146327972412,0.08704035618822079,0.021008046252039895,1921017.2111240174
25,9,20,False,1.6026086807250977,2929687,339,14,1.0,0.49574745447714913,0.9999979519996505,1,253789,2675898,61082,283,342,25,845000,0.40137791633605957,0.08662666011761666,0.020849326224951677,1828073.8368860376
25,7,20,False,1.9182465076446533,2929687,337,13,1.0,0.49574745447714913,0.9999979519996505,1,258955,2670732,62588,284,341,25,890000,0.5764822959899902,0.08838998841855802,0.02136337431268255,1527273.4699761078
25,1,21,False,1.6694986820220947,2929687,322,14,1.0,0.49574745447714913,0.9999979519996505,1,252546,2677141,61223,295,330,25,955000,0.5204055309295654,0.08620238271187332,0.02089745423316552,1754830.3760573005
25,2,21,False,1.6978893280029297,2929687,347,15,1.0,0.49574745447714913,0.9999979519996505,1,256424,2673263,61697,287,338,25,1950000,1.0662076473236084,0.08752607360444989,0.021059246260778028,1725487.6108126082
25,3,21,False,1.7748351097106934,2929687,346,20,1.0,0.49574745447714913,0.9999979519996505,1,259346,2670341,61702,290,335,25,945000,0.539839506149292,0.08852344977466876,0.021060952927735965,1650681.2289044433
25,4,21,False,1.8434333801269531,2929687,334,17,1.0,0.49574745447714913,0.9999979519996505,1,259596,2670091,61611,287,338,25,930000,0.5894410610198975,0.08860878312256565,0.0210298915891015,1589255.6962368984
25,6,21,False,1.7087247371673584,2929687,358,13,1.0,0.49574745447714913,0.9999979519996505,1,257899,2671788,61952,269,356,25,1315000,0.7879014015197754,0.08802954035704155,0.021146286275632857,1714545.9044835356
25,8,21,False,1.6229994297027588,2929687,343,7,1.0,0.49574745447714913,0.9999979519996505,1,254515,2675172,61646,269,356,25,1640000,0.9372706413269043,0.08687446815990923,0.021041838257807064,1805106.610873272
25,9,21,False,1.6324377059936523,2929687,329,13,1.0,0.49574745447714913,0.9999979519996505,1,256107,2673580,61589,275,350,25,1895000,1.0474169254302979,0.08741787091931663,0.02102238225448657,1794670.0135897205
25,5,21,False,1.9784417152404785,2929687,313,15,1.0,0.49574745447714913,0.9999979519996505,1,255446,2674241,61451,291,334,25,700000,0.4949631690979004,0.08719224954747726,0.020975278246447487,1480805.3112870692
25,7,21,False,1.8815374374389648,2929687,332,16,1.0,0.49574745447714913,0.9999979519996505,1,258560,2671127,61582,279,346,25,810000,0.5475480556488037,0.08825516172888094,0.021019992920745457,1557070.7984358328
25,10,21,False,1.8933007717132568,2929687,358,15,1.0,0.49574745447714913,0.9999979519996505,1,258797,2670890,61749,275,350,25,935000,0.6065208911895752,0.08833605774268719,0.02107699559714058,1547396.5065513137
25,1,22,False,1.692514419555664,2929687,330,14,1.0,0.49574745447714913,0.9999979519996505,1,256076,2673611,61927,292,333,25,840000,0.5171909332275391,0.08740728958417743,0.02113775294084317,1730967.2320364225
25,2,22,False,1.7166328430175781,2929687,316,11,1.0,0.49574745447714913,0.9999979519996505,1,248919,2680768,60565,294,331,25,1065000,0.603722095489502,0.08496436650058521,0.020672856861500905,1706647.4126465262
25,3,22,False,1.7031705379486084,2929687,337,20,1.0,0.49574745447714913,0.9999979519996505,1,258516,2671171,61449,288,337,25,855000,0.47768497467041016,0.08824014305965108,0.02097459557966431,1720137.1998418167
25,4,22,False,1.6748790740966797,2929687,323,12,1.0,0.49574745447714913,0.9999979519996505,1,256409,2673278,61230,299,326,25,1535000,0.8934977054595947,0.08752095360357608,0.020899843566906634,1749193.1479173095
25,5,22,False,1.493403434753418,2929687,328,14,1.0,0.49574745447714913,0.9999979519996505,1,253557,2676130,61374,288,337,25,860000,0.5129086971282959,0.08654747077076834,0.020948995575295244,1961751.882861936
25,7,22,False,1.4757568836212158,2929687,321,12,1.0,0.49574745447714913,0.9999979519996505,1,256285,2673402,61270,297,328,25,750000,0.40625429153442383,0.08747862826301922,0.020913496902570137,1985209.7811742045
25,6,22,False,1.5079431533813477,2929687,359,16,1.0,0.49574745447714913,0.9999979519996505,1,254493,2675194,60857,289,336,25,1335000,0.763139009475708,0.08686695882529431,0.020772526211844472,1942836.501117827
25,9,22,False,1.726172924041748,2929687,350,17,1.0,0.49574745447714913,0.9999979519996505,1,261368,2668319,61758,286,339,25,930000,0.5835623741149902,0.08921362589245882,0.02108006759766487,1697215.243731366
25,8,22,False,1.7627952098846436,2929687,349,10,1.0,0.49574745447714913,0.9999979519996505,1,251985,2677702,61040,293,332,25,800000,0.4981083869934082,0.08601089467919269,0.020834990222504998,1661955.3896970921
25,1,23,False,1.5927114486694336,2929687,321,16,1.0,0.49574745447714913,0.9999979519996505,1,255959,2673728,61559,298,327,25,980000,0.5301980972290039,0.08736735357736168,0.021012142252738945,1839433.6290151544
25,2,23,False,1.6316027641296387,2929687,355,11,1.0,0.49574745447714913,0.9999979519996505,1,251719,2677968,61080,290,335,25,1105000,0.5866398811340332,0.0859200999970304,0.0208486435581685,1795588.4020353511
25,10,22,False,1.814523458480835,2929687,342,12,1.0,0.49574745447714913,0.9999979519996505,1,254599,2675088,61445,283,342,25,960000,0.5680580139160156,0.08690314016480259,0.02097323024609796,1614576.5359533066
25,3,23,False,1.5729422569274902,2929687,326,14,1.0,0.49574745447714913,0.9999979519996505,1,257633,2672054,61452,282,343,25,1660000,0.8344817161560059,0.08793874567487926,0.020975619579839073,1862552.1611471674
25,4,23,False,1.6379711627960205,2929687,346,16,1.0,0.49574745447714913,0.9999979519996505,1,254544,2675143,61480,294,331,25,850000,0.4211699962615967,0.08688436682826527,0.020985176914803526,1788607.190738949
25,6,23,False,1.521425485610962,2929687,326,18,1.0,0.49574745447714913,0.9999979519996505,1,261734,2667953,61660,276,349,25,780000,0.4370236396789551,0.08933855391377987,0.02104661692528929,1925619.7741577332
25,5,23,False,1.5843455791473389,2929687,307,18,1.0,0.49574745447714913,0.9999979519996505,1,252711,2676976,60842,303,322,25,1390000,0.8458259105682373,0.08625870272148527,0.02076740621097066,1849146.4479464735
25,7,23,False,1.5674488544464111,2929687,315,7,1.0,0.49574745447714913,0.9999979519996505,1,252458,2677229,61718,283,342,25,1740000,1.0008857250213623,0.08617234537341362,0.021066414262001367,1869079.8055000664
25,10,23,False,1.6330838203430176,2929687,344,11,1.0,0.49574745447714913,0.9999979519996505,1,255717,2673970,61216,289,336,25,855000,0.4886207580566406,0.08728475089659748,0.020895064899424408,1793959.9691733154
25,1,24,False,1.5552043914794922,2929687,338,13,1.0,0.49574745447714913,0.9999979519996505,1,253264,2676423,61359,281,344,25,900000,0.5281622409820557,0.08644746008703319,0.02094387557442143,1883795.4779776176
25,9,23,False,1.9267714023590088,2929687,330,16,1.0,0.49574745447714913,0.9999979519996505,1,253157,2676530,61312,285,340,25,1245000,0.8214328289031982,0.08641093741413332,0.020927832905016815,1520516.1320191326
25,8,23,False,1.9606223106384277,2929687,346,15,1.0,0.49574745447714913,0.9999979519996505,1,256349,2673338,61640,284,341,25,880000,0.5907669067382812,0.08750047360008083,0.021039790257457537,1494263.8284300766
25,3,24,False,1.6645710468292236,2929687,329,11,1.0,0.49574745447714913,0.9999979519996505,1,252231,2677456,61517,285,340,25,1080000,0.5977299213409424,0.08609486269352323,0.020997806250292267,1760025.2062419602
25,4,24,False,1.6173441410064697,2929687,342,17,1.0,0.49574745447714913,0.9999979519996505,1,258025,2671662,61615,280,345,25,795000,0.394179105758667,0.08807254836438158,0.021031256922667847,1811418.4394774893
25,2,24,False,2.074737787246704,2929687,327,10,1.0,0.49574745447714913,0.9999979519996505,1,256031,2673656,62229,284,341,25,1680000,1.220796823501587,0.08739192958155598,0.021240835625102615,1412075.7900148253
25,5,24,False,1.5671181678771973,2929687,347,17,1.0,0.49574745447714913,0.9999979519996505,1,250445,2679242,61170,290,335,25,970000,0.44795775413513184,0.08548524125614784,0.02087936356341138,1869474.2107217894
25,6,24,False,1.5798869132995605,2929687,339,13,1.0,0.49574745447714913,0.9999979519996505,1,255262,2674425,61877,283,342,25,1520000,0.7524580955505371,0.08712944420342514,0.02112068627126379,1854365.0025440177
25,7,24,False,1.6111788749694824,2929687,317,17,1.0,0.49574745447714913,0.9999979519996505,1,255397,2674290,61652,286,339,25,830000,0.3855865001678467,0.08717552421128946,0.021043886258156588,1818349.9334023304
25,8,24,False,1.606860876083374,2929687,341,11,1.0,0.49574745447714913,0.9999979519996505,1,252427,2677260,61623,295,330,25,985000,0.5896008014678955,0.0861617640382744,0.02103398758980055,1823236.2512558862
25,9,24,False,1.5974576473236084,2929687,346,14,1.0,0.49574745447714913,0.9999979519996505,1,254148,2675539,61202,291,334,25,885000,0.5295453071594238,0.08674919880519659,0.020890286231942185,1833968.496697498
25,2,25,False,1.5240261554718018,2929687,343,14,1.0,0.49574745447714913,0.9999979519996505,1,253377,2676310,61122,295,330,25,965000,0.5399975776672363,0.08648603076028258,0.02086297956061518,1922333.8060710903
25,3,25,False,1.6058697700500488,2929687,334,19,1.0,0.49574745447714913,0.9999979519996505,1,252130,2677557,61071,298,327,25,920000,0.6093504428863525,0.08606038802097289,0.020845571557644212,1824361.5109017794
25,1,25,False,1.8923733234405518,2929687,314,15,1.0,0.49574745447714913,0.9999979519996505,1,253809,2675878,61432,301,324,25,1000000,0.6363978385925293,0.08663348678544841,0.020968792912007324,1548154.8823957702
25,10,24,False,1.9242722988128662,2929687,330,13,1.0,0.49574745447714913,0.9999979519996505,1,252185,2677502,61049,287,338,25,785000,0.49957776069641113,0.0860791613575102,0.020838062223029287,1522490.8667070665
25,5,25,False,1.344538927078247,2929687,332,11,1.0,0.49574745447714913,0.9999979519996505,1,253144,2676543,61950,286,339,25,880000,0.3817124366760254,0.08640650008004268,0.02114560360884968,2178952.9042244703
25,6,25,False,1.3638486862182617,2929687,313,13,1.0,0.49574745447714913,0.9999979519996505,1,248924,2680763,61031,313,312,25,745000,0.33569765090942383,0.08496607316754315,0.02083191822198071,2148102.666816773
